"","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumKidsBornNeverMar","PctKidsBornNeverMar","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","OwnOccQrange","RentLowQ","RentMedian","RentHighQ","RentQrange","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasSwornFT","LemasSwFTPerPop","LemasSwFTFieldOps","LemasSwFTFieldPerPop","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","murders","murdPerPop","rapes","rapesPerPop","robberies","robbbPerPop","assaults","assaultPerPop","burglaries","burglPerPop","larcenies","larcPerPop","autoTheft","autoTheftPerPop","arsons","arsonsPerPop","ViolentCrimesPerPop","nonViolPerPop"
"545",24846,2.91,25.13,69.39,4.32,1.92,32.5,54,41.14,6.14,24846,100,21219,79.36,0.41,33.33,17.19,10.86,10.17,31544,10655,11717,8490,12330,6331,9474,7542,6024,29.47,5.8,17.84,34.17,7.5,63.97,10.64,37.46,11.06,24.61,7.96,63.35,9.63,8.85,3.04,55.26,51.21,60.28,57.32,57.26,67.1,1089,9.82,1777,41.81,55.43,68.82,74.51,2.99,3.96,4.92,5.33,90.45,0.83,6.11,3.29,2.38,2.68,2.23,37.88,6.96,67.94,2,770,91.74,33.69,7.53,31.3,1954,4.9,0.59,46300,65900,88800,42500,290,374,493,203,402,30.5,19.5,13.9,74,0,7.15,64.38,32.43,53.88,85.21,-408.465839736378,-210.663141753843,-372.799086223574,-168.723876062999,11079.3034875388,-33872.8988031787,776.692648708842,-210.663401628735,82.5113543548936,82.4784145843681,10.2782793511527,3.97977330668911,1.68460719411619,15.7593435003895,-26.2574748552161,10.5803229328411,107.496027480058,4.5,5501.8,3.53,127.319269608763,-24186391.8493672,89.2907660642403,"Part time",0,-150097.310652288,4,16.85,52.8057721601974,69.7703241368571,110,463.39,269,1133.2,407,1714.55,833,3509.14,140,589.77,22,92.68,1088.0908505491,5906.14
"546",13334,3.01,51.51,45.9,1.18,3.01,16.59,27.11,13.24,8.6,13334,100,40369,85.26,0.18,37.53,23.74,4.33,16.66,43500,14112,15100,12917,33010,24866,12927,7250,1015,7.73,3.58,14.64,19.89,9.73,66.41,13.97,25.83,13.08,26.65,9.24,30.99,14.46,12.05,3.42,70.14,64.68,85.71,69.75,73.8,82.11,286,2.82,400,6.5,9,9,9,0.19,0.27,0.27,0.27,94.5,0.57,8.47,6.57,2.97,3.07,2.55,83.61,3.45,28.87,3,382,92.06,80.92,0.26,69.11,1968,2.35,0.17,56400,68200,83900,27500,419,503,573,154,588,27.6,21.6,12.7,0,0,3,70.82,54.95,92.8,94.7,97.5356064249974,195.522502777246,91.3293569712594,165.779003541249,31442.1614948534,69510.5714073112,423.31353236193,195.524957550669,92.01064948911,88.9369890066378,2.40047685265385,6.67867841769475,-0.0646679542455212,8.92270055202625,6.5338743595751,7.53580902974637,115.059709809442,3.5,3814.1,13.96,51.2200197032267,4254219.8665429,88.104025871043,"No",0,111099.76948441,0,0,17.4895379735023,28.6349848239202,27,196.35,51,370.88,98,712.68,347,2523.45,141,1025.38,0,0,455.183051344826,4261.51
"547",33836,2.84,0.6,97.42,1.56,0.87,11.98,25.77,12.76,14.6,33836,100,44734,78.19,0.16,49.26,32.26,5.13,23.45,51920,18624,18710,14764,6995,16484,11830,13342,1344,4.1,3.72,12.43,23.41,6.7,61.7,12.7,23.04,9.07,30.98,5.32,33.26,8.09,6.81,3.24,81.9,80.44,90.9,83.96,58.24,67.91,312,1.16,2240,5.71,7.63,10.04,13.44,0.38,0.51,0.66,0.89,92.77,0.8,5.92,4.49,2.76,2.96,2.11,82.16,1.02,34.38,3,275,97.74,76.68,2.55,34.18,1952,0.32,0.06,142800,168700,207700,64900,398,577,734,336,647,26,18.5,13,0,2,6.62,83.54,73.34,89.3,96.85,221.695609681029,328.007234579154,206.464603165467,276.441567199132,39522.4454540329,113250.491319473,347.409103335414,328.010386038129,94.9100438854462,93.8767037790592,-1.54442435830262,4.75571521347026,-0.123009975692189,2.99709981354232,15.7099867658547,7.05549526088158,119.22209507074,14.4,2351.7,7.87,36.1357402505034,12628311.922256,88.2173525082402,"No",0,207293.252549088,0,0,2,5.74,22,63.12,123,352.89,196,562.33,764,2191.94,267,766.03,5,14.35,421.75,3534.64
"548",11329,2.56,1.37,98.07,0.38,0.23,11.51,20.98,9.55,16.77,0,0,27688,72.67,0.34,45,30.77,6.14,19.41,32682,12818,12632,13078,8973,40263,0,32000,811,7.46,8.55,21.93,14.26,6.74,54.27,25.84,24.37,18.74,26.06,8.22,20.97,11.22,9.89,2.96,78.63,77.33,90.6,87.5,59.3,67.84,42,0.45,202,0,0,0,0,0,0,0,0,97.37,0.08,2.94,2.1,2.45,2.56,2.17,76.18,0.72,38.44,3,197,95.74,73.07,2.03,34.52,1949,4.66,0.41,42100,56000,73200,31100,217,270,351,134,332,23.5,18,11.5,0,0,1.78,84.69,60.16,89.8,95.45,117.683266427991,303.595385544835,114.922325453199,254.152407411685,-16540.829427012,97745.8635185735,314.143918274255,303.597293061296,94.8508049065233,95.1317652265056,1.59046380877499,2.66812102729202,-1.01674303644776,3.24722996915001,8.94716357867099,7.00538247732838,96.3985660374741,4.9,2301.7,0.3,29.6389333002455,2370483.74527553,87.3043890561611,"No",0,165797.300913613,0,0,1,8.29,3,24.87,4,33.16,62,514.05,349,2893.62,14,116.08,0,0,66.33,3523.75
"549",20457,2.54,74.45,21.07,3.24,1.98,15.69,35.05,17.4,6.53,20236,100,22194,84.83,0.56,14.36,15.44,8.97,10.18,23768,10370,15789,9138,9189,5458,6549,9481,4671,23.37,9.18,25,17.15,8.29,68.81,10.12,18.82,17.17,18.75,15.68,45.52,21.42,18.77,3.19,43.05,39.39,51.28,40.64,76.34,77.55,2302,17.6,1298,19.41,36.98,52.16,82.9,1.23,2.35,3.31,5.26,90.27,2.55,7.51,4.58,2.52,2.49,2.53,21.97,8.75,73.88,2,2012,80.03,22.24,3.03,27.53,1968,9.51,0.42,52800,72800,91300,38500,342,398,447,105,478,26.9,23.8,12.8,0,4,6.41,59.7,33.88,65.55,78.39,-186.044847193685,208.918421261087,-195.921070791098,181.546897292175,90418.5607979735,150194.162959165,694.817789814344,208.919701301568,75.7121309943193,73.9080624693863,20.4107778978247,2.93779350422476,1.39030582875679,24.5459497076525,-17.2225356584922,10.507043821047,109.815701523316,10,2035.9,17.9,185.198492153618,-10869855.5166911,85.6892398867059,"Part time",0,125631.112075044,8,34.88,27,117.73,202,880.79,193,841.55,578,2520.28,1945,8480.86,718,3130.72,0,0,1874.95,14131.86
"550",110002,2.81,19.85,65.54,2.73,39.14,13.56,28.63,13.69,10.89,110002,100,27631,77.5,0.39,29.91,24.92,11.45,13.14,31478,12112,13481,8278,10404,14483,10425,10387,17451,16.12,20.43,41.52,11.46,9.91,59.6,26.38,17.05,29.2,15.65,10.05,38.32,12.97,11.56,3.35,63.73,57.18,70.54,63.06,59.37,65.04,6880,9.04,40594,15.67,25.69,35.29,48.06,5.78,9.48,13.02,17.74,43.38,17.17,8.86,6.14,2.76,3.17,2.57,36.4,11.54,68.25,2,2214,94.64,31.7,4.74,34.87,1946,8.53,1.08,107800,145400,173900,66100,351,456,553,202,520,26.2,25.3,14.6,61,43,36.9,43.19,55.21,80.06,86.54,296,277.03,276,258.31,121434,113650.1,410.2,277,79.06,86.49,5.07,8.45,0,13.51,22,14,141.9,12.8,8617.3,10.61,90,16541654,93.24,"Yes",7.43,154813.41,17,15.91,42,39.31,878,821.72,464,434.26,1851,1732.35,4058,3797.88,2155,2016.86,23,21.53,1311.2,7568.62
"551",13647,2.82,6.75,92.48,0.3,1.12,15.49,29.54,13.38,6.82,0,0,31155,85.35,0.17,26.71,17.28,6.55,12.81,34797,11864,12345,5524,10464,8165,8000,15218,1471,10.96,9.55,29.64,11.21,5.03,68.77,27.05,12.87,20.4,17.77,11.07,24.94,15.74,13.51,3.15,71.82,68.5,77.76,74.16,62.55,73.54,381,3.73,119,0,0,7.56,7.56,0,0,0.07,0.07,98.21,0.07,3.78,2.96,2.78,2.87,2.67,57.62,2.73,39.72,3,476,91.04,55.85,1.47,30.04,1977,7.96,0.6,59000,71600,90200,31200,277,359,422,145,450,23.9,20.8,11.7,0,0,0.87,59.59,36.34,67.76,83.77,-106.446193173919,23.2837680229585,-85.8481503606573,21.4707093570925,-32992.113483142,239.885425592263,469.330680759587,23.284845674133,92.5683998373366,90.8324126662139,2.42967036778827,5.71524111633131,-0.259059683978201,7.83697218357074,-5.09653880414986,7.86703321719306,101.689731949758,19.1,716.2,0.11,36.3410825864821,-10036463.0648959,88.68944631907,"No",0,-15099.7543614711,0,0,7,40.88,19,110.96,24,140.16,110,642.41,387,2260.12,24,140.16,5,29.2,292,3071.89
"552",75494,2.97,20.9,74.96,2.18,3.86,17.3,37.04,20.51,6.43,75494,100,25341,83.97,0.86,29.47,18.37,6.28,17.97,27557,11252,12340,7969,8971,6077,10578,9458,9093,13.3,7.4,18.69,18.47,6.29,67.46,16.05,22.18,16.4,23.8,8.57,29.05,12.76,10.59,3.1,77.87,73.51,85.08,76.2,57.12,65.06,1509,3.17,2803,16.59,20.69,29.9,35.64,0.62,0.77,1.11,1.32,92,0.6,3.55,2.75,2.7,2.78,2.59,56.39,3.69,41.78,3,2200,92.04,54.66,2.41,25.23,1972,5.6,0.31,46900,59000,73400,26500,231,302,378,147,377,24.4,21.4,11.7,0,0,3.71,36.67,35.59,55.42,60.06,-109.907653675346,-103.177521132483,-91.7243121404673,-82.1973777315841,17605.4624208598,-32945.2338196769,579.046407830536,-103.177063337247,90.5032391542716,90.1797414083898,3.15429459338982,4.67152870949856,0.453786412924655,8.18527138406296,-5.87067812502206,8.83431379509438,103.166290806346,75.7,997.3,1.59,78.681427258153,-8216125.70916113,89.4544362919488,"Yes",0,-90589.6793735237,1,1.07,87,92.99,112,119.71,858,917.09,875,935.26,2553,2728.82,141,150.71,0,0,1130.86,3814.79
"553",12408,3.43,0.13,98.62,0.49,0.57,18.11,29.87,12.98,1.91,12408,100,46101,95.43,0.55,41.44,7.08,3.12,6.21,47161,15387,15445,40000,6587,0,2000,12642,252,2.04,1.84,7.5,14.35,4.97,78.37,27.01,18.61,15.91,22.24,6.44,26.78,6.7,6.57,3.6,90.82,88.51,95.2,89.07,66.98,77.12,76,0.97,156,0,0,0,0,0,0,0,0,98.12,0.23,6.36,5.72,3.43,3.45,2.69,97.24,1.66,12.71,3,54,98.53,96.49,1.85,40.74,1977,0.14,0.57,75100,87200,99400,24300,378,502,578,200,575,24.8,21.1,10.6,0,0,1.26,82.73,62.52,79.3,96.25,61.1513335224588,-121.846119581505,80.7300253186527,-100.535390933207,-15041.8524981313,-89006.052473599,419.347068424824,-121.844073243566,100.257342610042,95.4879994702187,-8.49304386968409,11.0435968235618,-0.194282980007613,2.27974028965005,8.21338981926043,6.6951058995514,120.529625558085,29.8,416.1,1.69,-19.0081562709564,1975523.14387929,91.209842838431,"No",0,-98570.8289317739,2,12.62,-3.43966042095273,-4.06169814672698,2,12.62,9,56.79,83,523.73,331,2088.59,33,208.23,2,12.62,-348.418531812785,2833.17
"554",140891,3.21,36.01,41.15,1.44,40.96,16.36,31.29,15.64,8.77,140891,100,26960,78.86,0.42,24.39,24.22,13.05,11.16,30145,10518,12273,9901,8640,10680,8160,8362,25677,18.54,22.45,45.12,8.71,11.04,59.88,29.5,19.19,28.8,14.08,10.4,42.05,14.73,12.67,3.63,55.05,47.23,66.38,56.74,61.01,67.56,14804,13.92,35355,16.58,28.56,40.54,53,4.16,7.17,10.17,13.3,50.16,14.47,14.25,10.68,3.14,3.36,3.03,36,14.33,65.12,2,2192,95.25,33.62,5.75,38.05,1948,11.33,1.17,100100,138700,170300,70200,324,444,554,230,524,28.4,24.2,18.1,252,94,25.09,46.96,54.62,86.17,89.55,352,253.22,314,225.89,109422,78716.9,310.9,253.2,67.85,73.01,14.77,11.65,0.28,26.7,36,11,71,8.7,16110.7,10.55,111,13726580,89.2,"No",10.23,98747.4,23,16.55,78,56.11,1089,783.41,994,715.07,3260,2345.21,4079,2934.38,1823,1311.44,113,81.29,1571.14,6672.33
"555",27630,2.79,30.92,65.53,1.99,2.82,19.14,34.44,20.87,9.15,27529,100,31308,80.72,0.76,42.53,24.06,7.13,21.12,38058,14105,16388,9113,16275,18666,8163,10207,3037,12.45,6.21,17.79,26.54,4.07,66.79,14.49,27.89,11.32,30.77,9.9,38.66,13.94,12,3.05,65.66,60.16,76.32,69.48,65.89,74.91,1250,6.92,1032,10.17,15.5,23.06,28.68,0.38,0.58,0.86,1.07,92.41,0.78,4.32,2.91,2.48,2.65,2.28,57.61,2.68,45.87,3,585,94.42,53.88,2.05,31.97,1968,3.61,0.31,70900,88700,113700,42800,292,393,478,186,470,24.6,19.5,11.6,22,3,3.75,37.69,40.15,68.55,71.92,-99.6702432086599,97.658155349626,-88.7152434638226,85.9706748344611,12852.7245840914,55719.7495794576,539.266107066259,97.6589757950103,88.6751508929269,90.6841055345425,5.6565620785843,1.25814380410837,0.425074116450143,7.24875449016273,-5.64646024899863,8.9463310396303,100.644531759174,22.1,1251.2,0.62,90.0520627818405,-7613938.76615152,88.1857715702342,"No",0,45053.4786010512,0,0,36,123.33,78,267.21,145,496.75,251,859.88,1786,6118.53,76,260.36,11,37.68,887.29,7276.46
"556",18482,2.74,0.39,98.79,0.51,0.59,16.87,32.59,16.91,4.77,0,0,36582,91,1.15,51.78,12.07,2.49,8.72,42733,14557,14602,5596,0,10112,11554,9238,1032,5.63,1.84,6.14,29.1,2.07,80.9,10.67,26.39,8.89,31.51,6.87,27.53,9.84,8.41,3.15,84.14,85.22,89.98,85.59,75.68,79.76,100,0.89,113,6.19,15.93,21.24,30.09,0.04,0.1,0.13,0.18,97.37,0.12,2.86,2.09,2.7,2.99,2.17,71.85,1.85,43.35,3,227,96.75,64.98,0.44,14.1,1973,0.87,0,61500,70200,85200,23700,302,362,412,110,430,22.8,19.2,12.4,0,0,0.61,76.88,42.6,71.77,91.76,-110.014079089673,-144.656345092013,-76.3148091242116,-117.895972751188,-37699.1891930172,-72900.6247364802,502.49785754501,-144.656153958212,97.0884106357677,99.6018267157721,-4.65192316785353,2.91920954420383,0.0506761160582794,-1.72796090336305,-2.23448921942534,8.1207358882723,98.4248782616368,13.6,1356.3,0.24,25.551937129561,-9087904.9707532,90.75684738576,"No",0,-119232.529027877,0,0,2,9.39,1,4.69,11,51.63,82,384.89,475,2229.52,10,46.94,6.7404244684929,7.35611171422208,65.71,2458.97780740892
"557",11216,2.37,4.07,93.09,1.92,2.79,11.31,25.34,10.94,14.29,11216,100,31793,77.67,1.02,43.75,30.73,2.5,16.18,39203,17783,17965,13555,12000,19471,6903,10922,691,6.25,6.2,21.19,20.36,3.44,68.73,4.17,19.77,6.36,25.01,10.85,30.95,15.26,13.27,2.99,70.22,69.27,82.31,68.92,73.58,78.5,198,2.43,539,12.99,14.29,29.5,36.36,0.62,0.69,1.42,1.75,93.45,0.67,3.8,2.37,2.35,2.53,2.12,59.62,1.63,53.9,2,726,86.68,55.33,0.55,47.11,1967,1.74,0.51,89600,110900,133500,43900,468,531,595,127,572,27.2,23.5,16,0,0,4.81,54.83,51.97,77.67,91.28,-16.1487319788896,274.459027184844,-12.9339745215837,233.010653726161,2023.83785858792,116784.369731179,445.619718920722,274.46071665159,90.412856671901,92.9749683844059,3.977817988779,0.361932943640151,0.143959514081706,4.40427656388654,0.256576594504947,8.29705682239688,103.884679297579,4.2,2685.8,2.89,68.7130257565279,-2681454.10616745,87.6088335138147,"No",0,165347.721044279,1,8.66,3,25.97,6,51.95,14,121.21,86,744.59,226,1956.71,15,129.87,1,8.66,207.79,2839.83
"558",16642,2.64,0.83,91.77,6.81,2.42,10.46,15.77,7.6,15.08,16642,100,80968,76.22,1.33,75.97,26.82,2.55,18.61,89205,40558,41978,36245,32182,23743,22698,33316,392,2.36,0.62,2.95,66.02,2.98,61.31,8.98,36.79,3.03,59.3,6.11,20.53,8.79,7.49,2.92,89.79,87.89,100,89.35,50.33,58.23,37,0.31,1808,4.54,7.41,11.12,18.31,0.49,0.81,1.21,1.99,88.37,0.79,2.44,1.95,2.63,2.68,2.18,92.9,0.33,12.05,3,170,97.37,91.4,1.18,31.18,1957,0,0,340100,432200,500001,159901,491,946,1001,510,1001,30.1,23.2,11.2,0,0,10.86,51.66,64.99,76.69,92.21,383.84841909628,619.086266400753,350.554528773779,522.679818475167,83383.9073577356,239250.633982408,303.662340043712,619.09118439344,96.4273847639469,100.600286304538,-7.42672561515359,-0.268160176759036,0.941988758124515,-6.94219984996605,28.169609524683,7.12193604198431,141.141291299873,13,1275.8,11.77,39.4677815905472,27698545.0462109,88.6018008369561,"No",0,439765.757277508,0,0,1,5.71,6,34.28,2,11.43,130,742.77,247,1411.27,7,40,2,11.43,51.42,2205.46
"559",10380,2.4,23.65,75.76,0.23,0.38,12.99,24.33,12.35,18.09,10380,100,20134,69.4,0.77,26.86,37.84,11.17,19.39,26730,10595,11911,6542,11547,15000,1465,11117,2169,20.96,15.03,34.2,13.58,7.43,53.23,21.97,22.56,22.68,20.48,10.66,24.24,13.25,12.08,2.97,65.54,57.86,74.84,64.16,60.91,69.21,579,6.18,64,56.25,56.25,67.19,67.19,0.35,0.35,0.41,0.41,98.11,0.51,4.35,2.98,2.4,2.38,2.42,65.35,2.27,44.32,3,383,91.87,65.74,2.35,45.69,1954,8.74,0.47,32000,42600,64000,32000,99,172,233,134,264,27.7,17.4,13.1,8,0,0.62,76.94,63.41,87.43,94.41,-158.984302293836,165.949281798759,-144.948577847333,141.078842850422,-29419.2651034138,76796.528380089,483.833884690186,165.950022829426,87.4846427335132,87.4596654962498,9.72466668876875,2.33994249381209,-0.334971362585933,11.6956795710821,-10.5723369264229,8.51522487917843,91.224332611142,6.8,1526.5,0.17,76.2799692423023,-14221885.3283296,86.8057403794883,"No",0,72326.5665744089,2,19.31,2,19.31,1,9.65,20,193.05,94,907.34,371,3581.08,17,164.09,1,9.65,241.31,4662.16
"560",87535,3.32,8.7,67.75,4.53,36.1,15.17,31.12,13.52,4.99,87535,100,35558,84.36,0.67,21.61,15.11,10.11,12.96,38055,11585,12613,9665,11106,12101,8529,8618,9867,11.4,10.59,28.02,9.44,7.37,63.45,20.75,17.5,20.56,17.9,9.47,28.9,13.97,11.77,3.64,74.6,70.53,84.5,75.28,46.49,57.41,2713,4.56,14424,15.23,24.35,34.39,45.18,2.51,4.01,5.67,7.45,69.88,6.43,11.8,9.6,3.3,3.37,3.17,65.6,13.4,42.51,3,2998,89.8,64.19,1.9,14.14,1983,5.61,0.25,108700,134600,158500,49800,433,519,597,164,577,30.3,27.7,12,10,25,16.48,56.78,31.61,56.62,90.53,-9.52227031093158,-58.0674277146947,-11.3221820740143,-44.0349082176795,76860.6135167903,-15609.8161459189,597.647533533091,-58.0641115472117,87.8996449283811,76.4542697728,3.84441831398088,16.4048614192732,1.22266640447382,21.2358599487141,-2.08033822962677,8.04629982969545,146.019543607101,36.9,2372,0.6,62.3270928903674,1609480.95760666,89.5611652138991,"No",0,-36599.0677175419,14,13.43,79,75.77,433,415.32,864,828.71,1612,1546.16,1988,1906.81,1449,1389.82,42,40.28,1333.23,4883.08
"561",11238,3.27,0.29,48.24,0.65,57.15,17.7,30.17,14.66,10.21,0,0,20393,74.66,3.6,26.54,29.12,16.5,11.33,22955,8173,11811,8256,9271,4536,4638,4638,3079,27.93,32.85,52.91,10.17,14.88,51.7,11.81,22.9,19.35,17.48,7.34,33.4,13.57,10.56,3.72,65.29,61.17,71.52,66.73,61.63,62.9,560,5.41,2517,15.57,33.53,46.68,55.66,3.49,7.51,10.46,12.47,48.56,13.84,17.29,13.18,3.22,3.09,3.38,52.9,21.32,51.76,2,138,96.14,55.12,6.52,46.38,1963,10.73,1.17,34200,45500,61000,26800,189,249,299,110,300,24.3,17.7,12.9,0,2,22.4,46.35,49.38,85.79,89.29,-382.604641847227,-130.266453997372,-351.465868072629,-105.706837902763,-37389.4065239579,-39497.467843852,638.233418056435,-130.263403260633,83.6567037308884,66.7436152867348,10.6016799624163,21.2868674408854,0.910739239778811,32.5780149667959,-26.711702247537,7.99582815446781,143.628987235961,3.7,3030.7,0.19,26.1416437116957,-24067836.3801341,88.5074201273262,"Part time",0,-100362.886031258,0,0,11,84.5,11,84.5,101,775.85,175,1344.29,1235,9486.86,98,752.8,5,38.41,944.85,11622.37
"562",11272,3.46,0.01,98.55,0.25,2.19,18.12,29.7,13.6,8.67,0,0,29023,80.25,4.88,33.83,29.12,4.31,19.81,31875,8780,8809,0,24096,1368,5747,6503,845,7.55,3.16,14.94,12.98,6.41,61.83,28.98,19.27,24.08,16.6,5.31,23.23,7.91,6.65,3.89,86.82,86.46,90.14,87.12,51.77,61.97,47,0.44,128,9.38,25.78,36.72,36.72,0.11,0.29,0.42,0.42,96.75,0.66,19.59,16.31,3.45,3.58,3.09,76.49,5.84,29.71,3,108,96.79,73.76,5.56,49.07,1963,3.47,0.12,47700,58700,73400,25700,219,268,331,112,358,20.4,21.8,11.8,0,0,1.14,83.53,60.85,89.29,94.23,-131.684792260606,-236.351241604414,-96.7255153533482,-197.009236049932,-57168.4713323237,-130277.989280703,473.92544452236,-236.349519304704,97.0180993751817,87.6169397446176,-3.53725014801885,15.4477673635691,-0.337590866155002,11.4993242580195,-5.50167915965562,6.79728002945284,119.472919356077,7.9,1432.6,0.9,-26.7162607800262,-11441417.8151002,90.7395719119582,"No",0,-186328.586255219,0,0,4,28.93,2,14.47,9,65.09,63,455.66,433,3131.78,12,86.79,1,7.23,108.49,3681.47
"563",17076,2.65,9.61,86.15,2.41,2.9,18.14,40.65,22.24,5.61,17076,100,34825,88.5,0.42,43.03,14.25,6.11,10.8,38008,15169,15515,13365,15229,12080,10028,11185,1144,7.38,5.18,18.18,23.64,4.18,72.13,22.36,24.01,13.49,27.84,10.21,39.09,14.5,12.46,2.94,69.34,67.87,75.78,77.71,59.24,70.48,564,5.93,799,22.53,33.79,38.42,47.68,1.05,1.58,1.8,2.23,93.47,1.16,3.32,2.19,2.41,2.63,2.16,58.79,2.31,63.7,2,616,91.29,53.91,2.27,12.99,1971,2.23,0.5,53500,68900,85900,32400,399,516,618,219,562,23.2,19.2,12.8,0,0,4.68,71.26,39.73,74.27,90.6,-176.783389761029,-5.34474885323317,-153.352301380161,0.302066095758164,-8131.83105079904,12739.2942109456,571.842150202163,-5.3440593479404,89.8630447771361,91.5232518735083,3.20255569582228,2.40028016914329,0.676397489789649,6.16991279334891,-9.3109951110405,8.98382419720093,104.930327795095,17.2,992.3,0.31,73.0795214258723,-11672480.9504761,89.1562106042133,"Yes",0,-18394.3158019921,0,0,22.0352146726621,40.8113139309546,20,105.32,96,505.56,188,990.05,710,3739.01,89,468.69,5,26.33,508.392867412591,5224.08
"564",10464,2.74,44.43,54.58,0.66,0.76,17.06,27.81,14.74,12.8,0,0,19038,68.45,2.02,22.26,31.34,18.58,12.64,22470,11543,15502,6466,0,34228,6933,9080,2639,26.24,15.48,38.02,15.86,8.71,53.51,26.14,23.16,23.06,21.36,10.89,32.25,17.1,14.42,3.17,52.31,44.61,55.47,53.41,59.03,67.56,805,8.41,132,0,10.61,26.52,32.58,0,0.13,0.33,0.41,97.66,0.17,6.03,4.32,2.62,2.63,2.6,61.89,6.51,39.56,3,410,90.31,61.67,0.49,41.46,1971,16.75,0.71,34000,47300,72400,38400,100,188,258,158,276,26.2,19.2,15.2,0,0,1.26,82,52,80.72,91.45,-108.821498640174,268.316897969551,-110.530846492866,226.256180542808,1450.931630978,124263.19172871,477.561463113648,268.318409655126,83.7777854059332,79.9981105481542,14.9600982334782,5.15087400180885,-0.40084160629125,19.6563850809459,-10.1715314939956,8.42237842104248,97.029217358732,12,873.5,0,95.5163744775782,-11300921.95862,85.4550967473097,"No",0,137893.37336807,3,25.61,3,25.61,19,162.17,177,1510.75,432,3687.27,986,8415.84,62,529.19,4,34.14,1724.14,12666.44
"565",13658,2.77,0.42,98.73,0.49,0.56,13.37,27.32,11.96,6.8,13658,100,43486,89.57,2.2,58.95,18.77,1.67,12.08,46827,16608,16651,0,16213,14723,5694,6262,313,2.3,4.23,12.77,21.7,2.6,76.04,28.72,16.95,16.3,26.99,6.53,25.46,9.59,8.09,3.15,86.32,85.89,95.11,87.71,73.25,78.25,51,0.53,296,0,1.69,12.5,12.5,0,0.04,0.27,0.27,96.71,0.56,3.64,2.86,2.77,2.94,2.25,79.96,0.91,36.33,3,169,96.69,75.36,0,29.59,1975,0.12,0.16,79900,96700,117500,37600,441,486,539,98,548,20.7,22.5,13.6,0,0,2.17,84.41,50.79,65.72,95.08,30.7335669274517,8.74021989405196,48.0717430292625,9.31959870478727,-19305.2456905013,-21766.6988679525,418.095674641495,8.74156258570042,97.9330811771371,98.3868948920429,-5.04986508004102,4.61666658997967,-0.242510415993572,-0.722345356916682,6.00103527521444,7.37148375401318,105.890603398829,35.7,383,0.65,13.3051184829313,-529610.538489499,90.0536363956779,"No",0,-15799.3443491064,0,0,4,24.45,5,30.56,1,6.11,34,207.81,368,2249.25,9,55.01,10,61.12,61.12,2573.19
